Component#1,Component#2,"Viscosity, mPa.s",Smiles#1,Smiles#2,lg_Viscosity,MorganFP1_1,MorganFP13_1,MorganFP15_1,MorganFP19_1,MorganFP31_1,MorganFP34_1,MorganFP41_1,MorganFP67_1,MorganFP74_1,MorganFP79_1,MorganFP80_1,MorganFP81_1,MorganFP89_1,MorganFP94_1,MorganFP114_1,MorganFP116_1,MorganFP117_1,MorganFP121_1,MorganFP132_1,MorganFP140_1,MorganFP158_1,MorganFP166_1,MorganFP180_1,MorganFP192_1,MorganFP194_1,MorganFP203_1,MorganFP207_1,MorganFP222_1,MorganFP227_1,MorganFP246_1,MorganFP251_1,MorganFP263_1,MorganFP272_1,MorganFP280_1,MorganFP283_1,MorganFP289_1,MorganFP294_1,MorganFP296_1,MorganFP305_1,MorganFP314_1,MorganFP319_1,MorganFP332_1,MorganFP337_1,MorganFP350_1,MorganFP370_1,MorganFP378_1,MorganFP379_1,MorganFP389_1,MorganFP390_1,MorganFP392_1,MorganFP412_1,MorganFP414_1,MorganFP419_1,MorganFP426_1,MorganFP434_1,MorganFP437_1,MorganFP473_1,MorganFP478_1,MorganFP511_1,MorganFP528_1,MorganFP541_1,MorganFP565_1,MorganFP591_1,MorganFP592_1,MorganFP598_1,MorganFP603_1,MorganFP606_1,MorganFP623_1,MorganFP628_1,MorganFP640_1,MorganFP641_1,MorganFP650_1,MorganFP656_1,MorganFP657_1,MorganFP694_1,MorganFP713_1,MorganFP715_1,MorganFP739_1,MorganFP750_1,MorganFP763_1,MorganFP780_1,MorganFP784_1,MorganFP785_1,MorganFP786_1,MorganFP789_1,MorganFP794_1,MorganFP807_1,MorganFP820_1,MorganFP831_1,MorganFP839_1,MorganFP881_1,MorganFP913_1,MorganFP926_1,MorganFP935_1,MorganFP937_1,MorganFP976_1,MorganFP980_1,MorganFP981_1,MorganFP985_1,MorganFP1004_1,MorganFP1017_1,MorganFP1019_1,MorganFP1057_1,MorganFP1066_1,MorganFP1069_1,MorganFP1082_1,MorganFP1088_1,MorganFP1110_1,MorganFP1114_1,MorganFP1128_1,MorganFP1143_1,MorganFP1145_1,MorganFP1152_1,MorganFP1155_1,MorganFP1163_1,MorganFP1171_1,MorganFP1199_1,MorganFP1226_1,MorganFP1257_1,MorganFP1283_1,MorganFP1287_1,MorganFP1309_1,MorganFP1312_1,MorganFP1325_1,MorganFP1331_1,MorganFP1360_1,MorganFP1366_1,MorganFP1373_1,MorganFP1380_1,MorganFP1402_1,MorganFP1427_1,MorganFP1444_1,MorganFP1448_1,MorganFP1478_1,MorganFP1480_1,MorganFP1516_1,MorganFP1525_1,MorganFP1538_1,MorganFP1561_1,MorganFP1604_1,MorganFP1682_1,MorganFP1722_1,MorganFP1737_1,MorganFP1738_1,MorganFP1745_1,MorganFP1750_1,MorganFP1838_1,MorganFP1840_1,MorganFP1844_1,MorganFP1855_1,MorganFP1866_1,MorganFP1873_1,MorganFP1877_1,MorganFP1882_1,MorganFP1908_1,MorganFP1911_1,MorganFP1912_1,MorganFP1917_1,MorganFP1942_1,MorganFP1_2,MorganFP2_2,MorganFP13_2,MorganFP29_2,MorganFP44_2,MorganFP65_2,MorganFP67_2,MorganFP70_2,MorganFP80_2,MorganFP81_2,MorganFP114_2,MorganFP121_2,MorganFP127_2,MorganFP136_2,MorganFP140_2,MorganFP144_2,MorganFP165_2,MorganFP171_2,MorganFP222_2,MorganFP223_2,MorganFP227_2,MorganFP235_2,MorganFP244_2,MorganFP245_2,MorganFP280_2,MorganFP283_2,MorganFP287_2,MorganFP290_2,MorganFP294_2,MorganFP312_2,MorganFP325_2,MorganFP336_2,MorganFP378_2,MorganFP381_2,MorganFP389_2,MorganFP392_2,MorganFP396_2,MorganFP410_2,MorganFP412_2,MorganFP433_2,MorganFP446_2,MorganFP473_2,MorganFP475_2,MorganFP482_2,MorganFP489_2,MorganFP508_2,MorganFP540_2,MorganFP541_2,MorganFP591_2,MorganFP598_2,MorganFP636_2,MorganFP650_2,MorganFP656_2,MorganFP667_2,MorganFP670_2,MorganFP691_2,MorganFP694_2,MorganFP695_2,MorganFP713_2,MorganFP727_2,MorganFP739_2,MorganFP741_2,MorganFP745_2,MorganFP768_2,MorganFP776_2,MorganFP786_2,MorganFP790_2,MorganFP807_2,MorganFP813_2,MorganFP831_2,MorganFP832_2,MorganFP849_2,MorganFP857_2,MorganFP875_2,MorganFP880_2,MorganFP890_2,MorganFP897_2,MorganFP898_2,MorganFP900_2,MorganFP913_2,MorganFP914_2,MorganFP926_2,MorganFP929_2,MorganFP955_2,MorganFP978_2,MorganFP981_2,MorganFP1004_2,MorganFP1013_2,MorganFP1017_2,MorganFP1019_2,MorganFP1028_2,MorganFP1039_2,MorganFP1045_2,MorganFP1057_2,MorganFP1060_2,MorganFP1061_2,MorganFP1066_2,MorganFP1073_2,MorganFP1088_2,MorganFP1090_2,MorganFP1100_2,MorganFP1109_2,MorganFP1110_2,MorganFP1114_2,MorganFP1130_2,MorganFP1141_2,MorganFP1143_2,MorganFP1152_2,MorganFP1171_2,MorganFP1199_2,MorganFP1257_2,MorganFP1267_2,MorganFP1287_2,MorganFP1290_2,MorganFP1313_2,MorganFP1322_2,MorganFP1325_2,MorganFP1331_2,MorganFP1380_2,MorganFP1427_2,MorganFP1430_2,MorganFP1431_2,MorganFP1444_2,MorganFP1453_2,MorganFP1487_2,MorganFP1516_2,MorganFP1564_2,MorganFP1602_2,MorganFP1607_2,MorganFP1619_2,MorganFP1649_2,MorganFP1664_2,MorganFP1693_2,MorganFP1722_2,MorganFP1737_2,MorganFP1738_2,MorganFP1741_2,MorganFP1750_2,MorganFP1754_2,MorganFP1760_2,MorganFP1778_2,MorganFP1791_2,MorganFP1823_2,MorganFP1831_2,MorganFP1844_2,MorganFP1866_2,MorganFP1873_2,MorganFP1908_2,MorganFP1911_2,MorganFP1917_2,MorganFP1920_2,MorganFP1926_2,MorganFP1928_2,MorganFP1977_2,MorganFP2004_2,MorganFP2017_2,MorganFP2038_2,X#1,X#2,"T, K"
1-ethyl-3-methylimidazol-3-ium;chloride,"1H-1,2,4-triazole",34.7,CCN1C=C[N+](=C1)C.[Cl-],C1=NC=NN1,1.540329475,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.5,0.5,313.15
"(1R,2S,5R)-5-methyl-2-propan-2-ylcyclohexan-1-ol",phenol,19.0,C[C@@H]1CC[C@H]([C@@H](C1)O)C(C)C,C1=CC=C(C=C1)O,1.278753601,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.8,0.2,308.15
"(1R,2S,5R)-5-methyl-2-propan-2-ylcyclohexan-1-ol",phenol,5.738,C[C@@H]1CC[C@H]([C@@H](C1)O)C(C)C,C1=CC=C(C=C1)O,0.758760544,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.1,0.9,313.15
"(1R,2S,5R)-5-methyl-2-propan-2-ylcyclohexan-1-ol",phenol,6.276,C[C@@H]1CC[C@H]([C@@H](C1)O)C(C)C,C1=CC=C(C=C1)O,0.797682935,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.19993,0.80007,313.15
"(1R,2S,5R)-5-methyl-2-propan-2-ylcyclohexan-1-ol",phenol,6.904,C[C@@H]1CC[C@H]([C@@H](C1)O)C(C)C,C1=CC=C(C=C1)O,0.839100783,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.249924,0.750076,313.15
"(1R,2S,5R)-5-methyl-2-propan-2-ylcyclohexan-1-ol",phenol,7.218,C[C@@H]1CC[C@H]([C@@H](C1)O)C(C)C,C1=CC=C(C=C1)O,0.858416878,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.3,0.7,313.15
"(1R,2S,5R)-5-methyl-2-propan-2-ylcyclohexan-1-ol",phenol,7.364,C[C@@H]1CC[C@H]([C@@H](C1)O)C(C)C,C1=CC=C(C=C1)O,0.86711378,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.3333,0.6667,313.15
"(1R,2S,5R)-5-methyl-2-propan-2-ylcyclohexan-1-ol",phenol,7.99,C[C@@H]1CC[C@H]([C@@H](C1)O)C(C)C,C1=CC=C(C=C1)O,0.902546779,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.4,0.6,313.15
"(1R,2S,5R)-5-methyl-2-propan-2-ylcyclohexan-1-ol",phenol,10.64,C[C@@H]1CC[C@H]([C@@H](C1)O)C(C)C,C1=CC=C(C=C1)O,1.026941628,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.5,0.5,313.15
"(1R,2S,5R)-5-methyl-2-propan-2-ylcyclohexan-1-ol",phenol,10.9,C[C@@H]1CC[C@H]([C@@H](C1)O)C(C)C,C1=CC=C(C=C1)O,1.037426498,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.6,0.4,313.15
"(1R,2S,5R)-5-methyl-2-propan-2-ylcyclohexan-1-ol",phenol,11.73,C[C@@H]1CC[C@H]([C@@H](C1)O)C(C)C,C1=CC=C(C=C1)O,1.069298012,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.6667,0.3333,313.15
"(1R,2S,5R)-5-methyl-2-propan-2-ylcyclohexan-1-ol",phenol,12.4,C[C@@H]1CC[C@H]([C@@H](C1)O)C(C)C,C1=CC=C(C=C1)O,1.093421685,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.7,0.3,313.15
"(1R,2S,5R)-5-methyl-2-propan-2-ylcyclohexan-1-ol",phenol,13.04,C[C@@H]1CC[C@H]([C@@H](C1)O)C(C)C,C1=CC=C(C=C1)O,1.115277591,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.75,0.25,313.15
"(1R,2S,5R)-5-methyl-2-propan-2-ylcyclohexan-1-ol",phenol,13.8,C[C@@H]1CC[C@H]([C@@H](C1)O)C(C)C,C1=CC=C(C=C1)O,1.139879086,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.8,0.2,313.15
